card_id,name_ko,name_en,pool,rarity,cost,source,clause_index,family,family_ko,polarity,scaling_or_conditional,template_en,clause_en,clause_ko,numeric_values,structured_stats
GUILTY,죄책감,Guilty,curse,Curse,E-1,keyword,,keyword,카드 키워드,contextual,False,Keyword: Unplayable,Keyword: Unplayable,키워드: 사용불가,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Combats"":5},""upgrade"":null}"
GUNK_UP,틀어막기,Gunk Up,defect,Common,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage {n} times.,Deal 4 damage 3 times.,피해를 4만큼 3번 줍니다.,4|3,"{""damage"":4,""block"":null,""hit_count"":3,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""Repeat"":3},""upgrade"":{""damage"":""+1""}}"
GUNK_UP,틀어막기,Gunk Up,defect,Common,E1,body,2,discard,버리기,positive_or_mixed,False,Add a Slimed into your Discard Pile.,Add a Slimed into your Discard Pile.,버린 카드 더미에 점액투성이를 1장 추가합니다.,,"{""damage"":4,""block"":null,""hit_count"":3,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""Repeat"":3},""upgrade"":{""damage"":""+1""}}"
GUNK_UP,틀어막기,Gunk Up,defect,Common,E1,body,2,card_create,카드 생성,positive_or_mixed,False,Add a Slimed into your Discard Pile.,Add a Slimed into your Discard Pile.,버린 카드 더미에 점액투성이를 1장 추가합니다.,,"{""damage"":4,""block"":null,""hit_count"":3,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""Repeat"":3},""upgrade"":{""damage"":""+1""}}"
GUNK_UP,틀어막기,Gunk Up,defect,Common,E1,body,2,status_penalty,상태/저주 페널티,positive_or_mixed,False,Add a Slimed into your Discard Pile.,Add a Slimed into your Discard Pile.,버린 카드 더미에 점액투성이를 1장 추가합니다.,,"{""damage"":4,""block"":null,""hit_count"":3,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""Repeat"":3},""upgrade"":{""damage"":""+1""}}"
HAILSTORM,우박 폭풍,Hailstorm,defect,Uncommon,E1,body,1,damage,피해,positive_or_mixed,False,"At the end of your turn, if you have Frost, deal {n} damage to ALL enemies.","At the end of your turn, if you have Frost, deal 6 damage to ALL enemies.","내 턴 종료 시 냉기를 보유하고 있다면, 모든 적에게 피해를 6 줍니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""HailstormPower"":6,""Hailstorm"":6},""upgrade"":{""hailstormpower"":""+2""}}"
HAILSTORM,우박 폭풍,Hailstorm,defect,Uncommon,E1,body,1,trigger,지속/발동기,positive_or_mixed,False,"At the end of your turn, if you have Frost, deal {n} damage to ALL enemies.","At the end of your turn, if you have Frost, deal 6 damage to ALL enemies.","내 턴 종료 시 냉기를 보유하고 있다면, 모든 적에게 피해를 6 줍니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""HailstormPower"":6,""Hailstorm"":6},""upgrade"":{""hailstormpower"":""+2""}}"
HAMMER_TIME,망치질 시간,Hammer Time,regent,Rare,E2,body,1,ally,협동,positive_or_mixed,False,"Whenever you Forge, all allies Forge as well.","Whenever you Forge, all allies Forge as well.","단조할 때마다, 모든 아군이 단조합니다.",,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":1}}"
HAMMER_TIME,망치질 시간,Hammer Time,regent,Rare,E2,body,1,forge,제련,positive_or_mixed,False,"Whenever you Forge, all allies Forge as well.","Whenever you Forge, all allies Forge as well.","단조할 때마다, 모든 아군이 단조합니다.",,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":1}}"
HAMMER_TIME,망치질 시간,Hammer Time,regent,Rare,E2,body,1,trigger,지속/발동기,positive_or_mixed,False,"Whenever you Forge, all allies Forge as well.","Whenever you Forge, all allies Forge as well.","단조할 때마다, 모든 아군이 단조합니다.",,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":1}}"
HAND_OF_GREED,탐욕의 손,Hand of Greed,colorless,Rare,E2,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 20 damage.,피해를 20 줍니다.,20,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Gold"":20,""Damage"":20},""upgrade"":{""damage"":""+5"",""gold"":""+5""}}"
HAND_OF_GREED,탐욕의 손,Hand of Greed,colorless,Rare,E2,body,2,reward_meta,전투 외/보상,positive_or_mixed,False,"If Fatal, gain {n} Gold.","If Fatal, gain 20 Gold.","치명타라면, 골드를 20 얻습니다.",20,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Gold"":20,""Damage"":20},""upgrade"":{""damage"":""+5"",""gold"":""+5""}}"
HAND_OF_GREED,탐욕의 손,Hand of Greed,colorless,Rare,E2,body,2,trigger,지속/발동기,positive_or_mixed,False,"If Fatal, gain {n} Gold.","If Fatal, gain 20 Gold.","치명타라면, 골드를 20 얻습니다.",20,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Gold"":20,""Damage"":20},""upgrade"":{""damage"":""+5"",""gold"":""+5""}}"
HAND_TRICK,손기술,Hand Trick,silent,Uncommon,E1,body,1,block,방어도,positive_or_mixed,False,Gain {n} Block.,Gain 7 Block.,방어도를 7 얻습니다.,7,"{""damage"":null,""block"":7,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":7},""upgrade"":{""block"":""+3""}}"
HAND_TRICK,손기술,Hand Trick,silent,Uncommon,E1,body,2,card_create,카드 생성,positive_or_mixed,False,Add Sly to a Skill in your Hand this turn.,Add Sly to a Skill in your Hand this turn.,이번 턴 동안 손에 있는 스킬 카드 1장에 교활을 추가합니다.,,"{""damage"":null,""block"":7,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":7},""upgrade"":{""block"":""+3""}}"
HANG,매달기,Hang,necrobinder,Rare,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 10 damage.,피해를 10 줍니다.,10,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+3""}}"
HANG,매달기,Hang,necrobinder,Rare,E1,body,2,damage,피해,positive_or_mixed,True,Double the damage ALL Hang cards deal to this enemy.,Double the damage ALL Hang cards deal to this enemy.,모든 매달기 카드가 이 적에게 가하는 피해량이 2배로 증가합니다.,,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+3""}}"
HANG,매달기,Hang,necrobinder,Rare,E1,body,2,scaling,가변/스케일링,positive_or_mixed,True,Double the damage ALL Hang cards deal to this enemy.,Double the damage ALL Hang cards deal to this enemy.,모든 매달기 카드가 이 적에게 가하는 피해량이 2배로 증가합니다.,,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+3""}}"
HAUNT,출몰,Haunt,necrobinder,Uncommon,E1,body,1,card_play,추가 사용/재사용,positive_or_mixed,False,"Whenever you play a Soul, a random enemy loses {n} HP.","Whenever you play a Soul, a random enemy loses 6 HP.","영혼을 사용할 때마다, 무작위 적이 체력을 6 잃습니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":6,""vars"":{""HpLoss"":6},""upgrade"":{""hploss"":""+2""}}"
HAUNT,출몰,Haunt,necrobinder,Uncommon,E1,body,1,hp,체력,positive_or_mixed,False,"Whenever you play a Soul, a random enemy loses {n} HP.","Whenever you play a Soul, a random enemy loses 6 HP.","영혼을 사용할 때마다, 무작위 적이 체력을 6 잃습니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":6,""vars"":{""HpLoss"":6},""upgrade"":{""hploss"":""+2""}}"
HAUNT,출몰,Haunt,necrobinder,Uncommon,E1,body,1,debuff,약화 효과,positive_or_mixed,False,"Whenever you play a Soul, a random enemy loses {n} HP.","Whenever you play a Soul, a random enemy loses 6 HP.","영혼을 사용할 때마다, 무작위 적이 체력을 6 잃습니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":6,""vars"":{""HpLoss"":6},""upgrade"":{""hploss"":""+2""}}"
HAUNT,출몰,Haunt,necrobinder,Uncommon,E1,body,1,trigger,지속/발동기,positive_or_mixed,False,"Whenever you play a Soul, a random enemy loses {n} HP.","Whenever you play a Soul, a random enemy loses 6 HP.","영혼을 사용할 때마다, 무작위 적이 체력을 6 잃습니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":6,""vars"":{""HpLoss"":6},""upgrade"":{""hploss"":""+2""}}"
HAVOC,파괴,Havoc,ironclad,Common,E1,body,1,draw,카드 뽑기,positive_or_mixed,False,Play the top card of your Draw Pile and Exhaust it.,Play the top card of your Draw Pile and Exhaust it.,뽑을 카드 더미 맨 위의 카드를 사용한 뒤 소멸시킵니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":0}}"
HAVOC,파괴,Havoc,ironclad,Common,E1,body,1,exhaust,소멸시키기,positive_or_mixed,False,Play the top card of your Draw Pile and Exhaust it.,Play the top card of your Draw Pile and Exhaust it.,뽑을 카드 더미 맨 위의 카드를 사용한 뒤 소멸시킵니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":0}}"
HAVOC,파괴,Havoc,ironclad,Common,E1,body,1,card_move,카드 이동/탐색,positive_or_mixed,False,Play the top card of your Draw Pile and Exhaust it.,Play the top card of your Draw Pile and Exhaust it.,뽑을 카드 더미 맨 위의 카드를 사용한 뒤 소멸시킵니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":0}}"
HAVOC,파괴,Havoc,ironclad,Common,E1,body,1,card_play,추가 사용/재사용,positive_or_mixed,False,Play the top card of your Draw Pile and Exhaust it.,Play the top card of your Draw Pile and Exhaust it.,뽑을 카드 더미 맨 위의 카드를 사용한 뒤 소멸시킵니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""cost"":0}}"
HAZE,아지랑이,Haze,silent,Uncommon,E3,body,1,debuff,약화 효과,positive_or_mixed,False,Apply {n} Poison to ALL enemies.,Apply 4 Poison to ALL enemies.,모든 적에게 중독을 4 부여합니다.,4,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""PoisonPower"":4,""Poison"":4},""upgrade"":{""poison"":""+2""}}"
HAZE,아지랑이,Haze,silent,Uncommon,E3,keyword,,keyword,카드 키워드,contextual,False,Keyword: Sly,Keyword: Sly,키워드: 교활,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""PoisonPower"":4,""Poison"":4},""upgrade"":{""poison"":""+2""}}"
HEADBUTT,박치기,Headbutt,ironclad,Common,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 9 damage.,피해를 9 줍니다.,9,"{""damage"":9,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":9},""upgrade"":{""damage"":""+3""}}"
HEADBUTT,박치기,Headbutt,ironclad,Common,E1,body,2,draw,카드 뽑기,positive_or_mixed,False,Put a card from your Discard Pile on top of your Draw Pile.,Put a card from your Discard Pile on top of your Draw Pile.,버린 카드 더미의 카드 1장을 뽑을 카드 더미 맨 위에 놓습니다.,,"{""damage"":9,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":9},""upgrade"":{""damage"":""+3""}}"
HEADBUTT,박치기,Headbutt,ironclad,Common,E1,body,2,discard,버리기,positive_or_mixed,False,Put a card from your Discard Pile on top of your Draw Pile.,Put a card from your Discard Pile on top of your Draw Pile.,버린 카드 더미의 카드 1장을 뽑을 카드 더미 맨 위에 놓습니다.,,"{""damage"":9,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":9},""upgrade"":{""damage"":""+3""}}"
HEADBUTT,박치기,Headbutt,ironclad,Common,E1,body,2,card_move,카드 이동/탐색,positive_or_mixed,False,Put a card from your Discard Pile on top of your Draw Pile.,Put a card from your Discard Pile on top of your Draw Pile.,버린 카드 더미의 카드 1장을 뽑을 카드 더미 맨 위에 놓습니다.,,"{""damage"":9,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":9},""upgrade"":{""damage"":""+3""}}"
HEAVENLY_DRILL,천원돌파,Heavenly Drill,regent,Rare,EX,body,1,damage,피해,positive_or_mixed,True,Deal {n} damage X times.,Deal 8 damage X times.,피해를 8만큼 X번 줍니다.,8,"{""damage"":8,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":4,""hp_loss"":null,""vars"":{""Damage"":8,""Energy"":4},""upgrade"":{""damage"":""+2""}}"
HEAVENLY_DRILL,천원돌파,Heavenly Drill,regent,Rare,EX,body,1,scaling,가변/스케일링,positive_or_mixed,True,Deal {n} damage X times.,Deal 8 damage X times.,피해를 8만큼 X번 줍니다.,8,"{""damage"":8,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":4,""hp_loss"":null,""vars"":{""Damage"":8,""Energy"":4},""upgrade"":{""damage"":""+2""}}"
HEAVENLY_DRILL,천원돌파,Heavenly Drill,regent,Rare,EX,body,2,scaling,가변/스케일링,positive_or_mixed,True,Double X if it's {n} or more.,Double X if it's 4 or more.,X가 4 이상이라면 X가 2배가 됩니다.,4,"{""damage"":8,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":4,""hp_loss"":null,""vars"":{""Damage"":8,""Energy"":4},""upgrade"":{""damage"":""+2""}}"
HEGEMONY,패권,Hegemony,regent,Uncommon,E2,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 15 damage.,피해를 15 줍니다.,15,"{""damage"":15,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":2,""hp_loss"":null,""vars"":{""Damage"":15,""Energy"":2},""upgrade"":{""damage"":""+3"",""energy"":""+1""}}"
HEGEMONY,패권,Hegemony,regent,Uncommon,E2,body,2,energy,에너지,positive_or_mixed,False,"Next turn, gain {n} Energy.","Next turn, gain 2 Energy.","다음 턴에, 2 Energy를 얻습니다.",2,"{""damage"":15,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":2,""hp_loss"":null,""vars"":{""Damage"":15,""Energy"":2},""upgrade"":{""damage"":""+3"",""energy"":""+1""}}"
HEGEMONY,패권,Hegemony,regent,Uncommon,E2,body,2,trigger,지속/발동기,positive_or_mixed,False,"Next turn, gain {n} Energy.","Next turn, gain 2 Energy.","다음 턴에, 2 Energy를 얻습니다.",2,"{""damage"":15,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":2,""hp_loss"":null,""vars"":{""Damage"":15,""Energy"":2},""upgrade"":{""damage"":""+3"",""energy"":""+1""}}"
HEIRLOOM_HAMMER,선조의 망치,Heirloom Hammer,regent,Rare,E2,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 20 damage.,피해를 20 줍니다.,20,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":20,""Repeat"":1},""upgrade"":{""damage"":""+5""}}"
HEIRLOOM_HAMMER,선조의 망치,Heirloom Hammer,regent,Rare,E2,body,2,card_move,카드 이동/탐색,positive_or_mixed,False,Choose a Colorless card in your Hand.,Choose a Colorless card in your Hand.,손에 있는 무색 카드를 1장 선택합니다.,,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":20,""Repeat"":1},""upgrade"":{""damage"":""+5""}}"
HEIRLOOM_HAMMER,선조의 망치,Heirloom Hammer,regent,Rare,E2,body,3,card_create,카드 생성,positive_or_mixed,False,Add a copy of that card into your Hand.,Add a copy of that card into your Hand.,그 카드의 복사본을 1장 손으로 가져옵니다.,,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":20,""Repeat"":1},""upgrade"":{""damage"":""+5""}}"
HEIRLOOM_HAMMER,선조의 망치,Heirloom Hammer,regent,Rare,E2,body,3,card_move,카드 이동/탐색,positive_or_mixed,False,Add a copy of that card into your Hand.,Add a copy of that card into your Hand.,그 카드의 복사본을 1장 손으로 가져옵니다.,,"{""damage"":20,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":20,""Repeat"":1},""upgrade"":{""damage"":""+5""}}"
HELIX_DRILL,나선 관통,Helix Drill,defect,Rare,E0,body,1,damage,피해,positive_or_mixed,True,Deal {n} damage for each {n} Energy previously spent this turn.,Deal 3 damage for each 1 Energy previously spent this turn.,이번 턴 동안 소모한 1 Energy당 피해를 3 줍니다.,3|1,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":3,""CalculationBase"":0,""CalculationExtra"":1},""upgrade"":{""damage"":""+2""}}"
HELIX_DRILL,나선 관통,Helix Drill,defect,Rare,E0,body,1,energy,에너지,positive_or_mixed,True,Deal {n} damage for each {n} Energy previously spent this turn.,Deal 3 damage for each 1 Energy previously spent this turn.,이번 턴 동안 소모한 1 Energy당 피해를 3 줍니다.,3|1,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":3,""CalculationBase"":0,""CalculationExtra"":1},""upgrade"":{""damage"":""+2""}}"
